Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,1720.497,1721.998,1720.497,1721.998,0.0024
23.04.2019 07:01:00.000,1720.497,1720.497,1711.997,1711.997,0.0082
23.04.2019 07:02:00.000,1711.498,1711.498,1711.497,1711.498,0.0026
23.04.2019 07:03:00.000,1713.497,1715.998,1709.497,1713.498,0.0096
23.04.2019 07:04:00.000,1714.497,1715.498,1713.497,1714.498,0.0024
23.04.2019 07:05:00.000,1713.497,1715.998,1713.497,1714.497,0.0061
23.04.2019 07:06:00.000,1714.998,1717.998,1714.998,1717.998,0.0008
23.04.2019 07:07:00.000,1718.498,1720.498,1717.997,1718.497,0.0123
23.04.2019 07:08:00.000,1718.498,1718.498,1716.998,1717.498,0.007
23.04.2019 07:09:00.000,1716.997,1717.498,1714.997,1715.498,0.0061
23.04.2019 07:10:00.000,1714.998,1718.998,1714.997,1718.998,0.0103
23.04.2019 07:11:00.000,1717.998,1718.498,1717.497,1718.498,0.0064
23.04.2019 07:12:00.000,1718.497,1718.998,1718.497,1718.997,0.0039
23.04.2019 07:13:00.000,1717.498,1717.998,1716.497,1716.497,0.0059
23.04.2019 07:14:00.000,1716.498,1717.998,1716.497,1717.497,0.0035
23.04.2019 07:15:00.000,1716.997,1716.998,1716.997,1716.997,0.0018
23.04.2019 07:16:00.000,1716.997,1716.998,1715.997,1715.997,0.0092
23.04.2019 07:17:00.000,1716.497,1717.998,1714.997,1715.498,0.0074
23.04.2019 07:18:00.000,1715.497,1716.998,1715.497,1716.498,0.0165
23.04.2019 07:19:00.000,1716.997,1716.998,1716.497,1716.997,0.0021
23.04.2019 07:20:00.000,1716.998,1717.998,1716.997,1717.998,0.0139
23.04.2019 07:21:00.000,1716.998,1717.998,1716.997,1716.997,0.01
23.04.2019 07:22:00.000,1716.997,1717.498,1716.497,1717.497,0.0055
23.04.2019 07:23:00.000,1717.497,1717.497,1714.997,1714.998,0.0072
23.04.2019 07:24:00.000,1714.997,1715.498,1714.997,1715.498,0.0042
23.04.2019 07:25:00.000,1715.997,1718.998,1715.997,1718.998,0.0209
23.04.2019 07:26:00.000,1718.997,1718.998,1717.997,1718.998,0.0271
23.04.2019 07:27:00.000,1718.497,1718.998,1717.998,1718.998,0.0152
23.04.2019 07:28:00.000,1718.998,1718.998,1717.997,1717.997,0.0087
23.04.2019 07:29:00.000,1717.998,1718.497,1717.497,1717.998,0.014
23.04.2019 07:30:00.000,1716.997,1716.998,1716.497,1716.998,0.0035
23.04.2019 07:31:00.000,1716.998,1717.498,1716.997,1717.498,0.0041
23.04.2019 07:32:00.000,1717.498,1717.998,1717.497,1717.997,0.0027
23.04.2019 07:33:00.000,1718.497,1718.998,1718.497,1718.998,0.0019
23.04.2019 07:34:00.000,1718.997,1718.998,1718.997,1718.997,0.0138
23.04.2019 07:35:00.000,1718.998,1719.997,1718.497,1719.497,0.0217
23.04.2019 07:36:00.000,1719.498,1719.498,1719.498,1719.498,0.0014
23.04.2019 07:37:00.000,1719.497,1719.498,1718.997,1719.498,0.017
23.04.2019 07:38:00.000,1719.497,1719.498,1718.997,1718.997,0.0082
23.04.2019 07:39:00.000,1718.998,1719.498,1718.997,1719.498,0.0017
23.04.2019 07:40:00.000,1719.497,1719.498,1719.497,1719.498,0.004
23.04.2019 07:41:00.000,1719.998,1719.998,1718.497,1718.997,0.0153
23.04.2019 07:42:00.000,1718.998,1719.498,1718.997,1719.497,0.012
23.04.2019 07:43:00.000,1719.498,1719.498,1719.498,1719.498,0.0016
23.04.2019 07:44:00.000,1719.497,1719.997,1719.497,1719.498,0.0047
23.04.2019 07:45:00.000,1719.497,1720.498,1719.497,1719.997,0.0137
23.04.2019 07:46:00.000,1720.497,1720.497,1719.497,1719.997,0.0104
23.04.2019 07:47:00.000,1720.498,1720.498,1719.997,1720.497,0.0051
23.04.2019 07:48:00.000,1720.498,1720.998,1720.498,1720.998,0.0058
23.04.2019 07:49:00.000,1720.997,1721.498,1720.997,1720.998,0.0128
23.04.2019 07:50:00.000,1720.998,1721.497,1720.997,1721.497,0.0192
23.04.2019 07:51:00.000,1721.498,1721.498,1720.997,1721.497,0.0224
23.04.2019 07:52:00.000,1721.498,1721.498,1720.997,1721.498,0.0118
23.04.2019 07:53:00.000,1721.497,1721.998,1721.497,1721.998,0.0152
23.04.2019 07:54:00.000,1721.997,1722.498,1721.997,1722.497,0.0132
23.04.2019 07:55:00.000,1722.498,1723.998,1722.497,1723.498,0.0378
23.04.2019 07:56:00.000,1723.497,1724.998,1723.497,1724.998,0.0909
23.04.2019 07:57:00.000,1724.997,1724.998,1723.997,1724.997,0.0204
