Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,431.898,432.898,431.897,432.897,0.0131
23.04.2019 07:01:00.000,432.897,432.897,431.598,431.697,0.009
23.04.2019 07:02:00.000,431.697,431.698,431.297,431.497,0.0066
23.04.2019 07:03:00.000,431.498,431.698,431.297,431.297,0.0046
23.04.2019 07:04:00.000,431.397,431.398,430.998,430.998,0.0066
23.04.2019 07:05:00.000,430.998,431.598,430.997,431.497,0.0156
23.04.2019 07:06:00.000,431.498,431.598,430.998,430.998,0.0216
23.04.2019 07:07:00.000,430.898,430.998,430.497,430.598,0.0106
23.04.2019 07:08:00.000,430.598,430.598,430.497,430.597,0.0121
23.04.2019 07:09:00.000,430.797,430.898,430.497,430.498,0.0127
23.04.2019 07:10:00.000,430.598,430.598,429.497,429.598,0.0212
23.04.2019 07:11:00.000,429.597,429.597,428.898,428.997,0.0141
23.04.2019 07:12:00.000,429.197,429.298,429.097,429.098,0.0071
23.04.2019 07:13:00.000,429.198,429.698,429.197,429.597,0.0328
23.04.2019 07:14:00.000,429.598,429.598,429.198,429.398,0.0222
23.04.2019 07:15:00.000,429.298,429.598,429.297,429.598,0.0396
23.04.2019 07:16:00.000,429.598,429.798,429.397,429.397,0.0418
23.04.2019 07:17:00.000,429.398,430.098,429.097,430.098,0.0782
23.04.2019 07:18:00.000,430.097,430.098,429.697,429.698,0.0383
23.04.2019 07:19:00.000,429.697,429.698,429.498,429.498,0.0112
23.04.2019 07:20:00.000,429.497,429.498,429.198,429.297,0.0211
23.04.2019 07:21:00.000,429.397,429.598,429.397,429.498,0.0227
23.04.2019 07:22:00.000,429.597,429.697,429.198,429.398,0.0243
23.04.2019 07:23:00.000,429.198,429.498,429.098,429.497,0.0212
23.04.2019 07:24:00.000,429.498,429.698,429.498,429.597,0.0296
23.04.2019 07:25:00.000,429.598,429.898,429.497,429.497,0.0809
23.04.2019 07:26:00.000,429.397,429.698,429.298,429.698,0.0457
23.04.2019 07:27:00.000,429.697,429.697,429.298,429.398,0.0115
23.04.2019 07:28:00.000,429.398,429.498,429.297,429.297,0.0114
23.04.2019 07:29:00.000,429.297,429.297,428.897,428.898,0.0174
23.04.2019 07:30:00.000,428.898,428.898,428.697,428.698,0.03
23.04.2019 07:31:00.000,428.798,428.798,428.598,428.598,0.014
23.04.2019 07:32:00.000,428.597,428.598,428.397,428.398,0.0107
23.04.2019 07:33:00.000,428.498,428.498,428.197,428.198,0.0103
23.04.2019 07:34:00.000,427.998,428.298,427.998,428.097,0.0312
23.04.2019 07:35:00.000,427.997,428.098,427.797,427.798,0.0421
23.04.2019 07:36:00.000,427.798,427.798,427.497,427.498,0.0326
23.04.2019 07:37:00.000,427.697,427.698,427.597,427.598,0.0266
23.04.2019 07:38:00.000,427.597,427.698,427.497,427.697,0.0378
23.04.2019 07:39:00.000,427.698,427.998,427.697,427.998,0.0575
23.04.2019 07:40:00.000,427.997,428.498,427.997,428.498,0.0563
23.04.2019 07:41:00.000,428.497,428.498,428.497,428.498,0.0141
23.04.2019 07:42:00.000,428.598,428.898,428.597,428.897,0.0304
23.04.2019 07:43:00.000,428.898,428.998,428.697,428.997,0.0333
23.04.2019 07:44:00.000,428.998,428.998,428.697,428.698,0.0243
23.04.2019 07:45:00.000,428.697,428.698,428.498,428.597,0.0056
23.04.2019 07:46:00.000,428.597,428.597,428.198,428.397,0.0167
23.04.2019 07:47:00.000,428.398,428.398,428.197,428.198,0.0128
23.04.2019 07:48:00.000,428.397,428.598,428.197,428.197,0.0286
23.04.2019 07:49:00.000,428.198,428.198,428.097,428.098,0.0033
23.04.2019 07:50:00.000,428.198,428.298,427.797,427.797,0.0274
23.04.2019 07:51:00.000,427.798,428.298,427.797,428.197,0.0436
23.04.2019 07:52:00.000,428.298,428.298,428.097,428.198,0.0305
23.04.2019 07:53:00.000,428.197,428.198,427.497,427.497,0.0452
23.04.2019 07:54:00.000,427.497,427.497,427.197,427.197,0.0353
23.04.2019 07:55:00.000,427.198,427.898,427.198,427.897,0.0823
23.04.2019 07:56:00.000,427.898,427.898,427.297,427.298,0.0432
23.04.2019 07:57:00.000,427.297,427.298,426.497,427.198,0.0904
23.04.2019 07:58:00.000,427.197,427.298,426.898,427.098,0.0154
23.04.2019 07:59:00.000,427.098,427.298,427.098,427.298,0.006
23.04.2019 08:00:00.000,427.297,427.398,427.098,427.297,0.0369
23.04.2019 08:01:00.000,427.397,427.398,427.297,427.297,0.0216
23.04.2019 08:02:00.000,427.298,427.298,427.197,427.297,0.0125
23.04.2019 08:03:00.000,427.297,427.498,427.297,427.497,0.0344
23.04.2019 08:04:00.000,427.498,427.498,427.298,427.397,0.0203
23.04.2019 08:05:00.000,427.298,427.298,427.098,427.298,0.0137
23.04.2019 08:06:00.000,427.297,427.498,427.297,427.498,0.0468
23.04.2019 08:07:00.000,427.597,427.898,427.597,427.798,0.0867
23.04.2019 08:08:00.000,427.798,427.798,427.697,427.698,0.0141
23.04.2019 08:09:00.000,427.698,427.698,427.597,427.598,0.0106
23.04.2019 08:10:00.000,427.598,427.698,427.597,427.697,0.0114
23.04.2019 08:11:00.000,427.698,427.698,427.698,427.698,0.0001
23.04.2019 08:12:00.000,427.697,427.697,427.098,427.098,0.016
23.04.2019 08:13:00.000,427.098,427.398,426.997,427.298,0.0355
23.04.2019 08:14:00.000,427.297,427.398,426.997,426.998,0.0287
23.04.2019 08:15:00.000,426.898,426.998,426.797,426.798,0.0125
23.04.2019 08:16:00.000,426.898,426.998,426.698,426.698,0.012
23.04.2019 08:17:00.000,426.798,426.898,426.497,426.498,0.0287
23.04.2019 08:18:00.000,426.498,426.597,426.497,426.597,0.0102
23.04.2019 08:19:00.000,426.598,426.798,426.497,426.798,0.0383
23.04.2019 08:20:00.000,426.798,426.998,426.797,426.998,0.0273
23.04.2019 08:21:00.000,427.098,427.098,426.997,427.098,0.0303
23.04.2019 08:22:00.000,426.997,426.997,426.797,426.798,0.0097
23.04.2019 08:23:00.000,426.797,426.898,426.597,426.598,0.0275
23.04.2019 08:24:00.000,426.598,426.798,426.598,426.698,0.009
23.04.2019 08:25:00.000,426.697,426.698,426.397,426.397,0.0192
23.04.2019 08:26:00.000,426.397,426.497,426.298,426.497,0.0123
23.04.2019 08:27:00.000,426.498,426.698,426.398,426.597,0.0121
23.04.2019 08:28:00.000,426.598,426.598,426.598,426.598,0.001
23.04.2019 08:29:00.000,426.498,426.498,426.297,426.398,0.0188
23.04.2019 08:30:00.000,426.397,426.498,426.397,426.498,0.0334
23.04.2019 08:31:00.000,426.597,426.597,426.397,426.397,0.0081
23.04.2019 08:32:00.000,426.398,426.498,426.398,426.497,0.0117
23.04.2019 08:33:00.000,426.498,426.498,426.097,426.098,0.0334
23.04.2019 08:34:00.000,426.097,426.198,426.097,426.198,0.0125
23.04.2019 08:35:00.000,426.198,426.198,425.997,425.998,0.0065
23.04.2019 08:36:00.000,426.098,426.098,425.798,425.997,0.0181
23.04.2019 08:37:00.000,425.998,425.998,425.597,425.797,0.0292
23.04.2019 08:38:00.000,425.798,425.798,425.697,425.698,0.0066
23.04.2019 08:39:00.000,425.798,425.798,425.597,425.698,0.0129
23.04.2019 08:40:00.000,425.797,425.898,425.797,425.898,0.0137
23.04.2019 08:41:00.000,425.798,425.898,425.698,425.898,0.0119
23.04.2019 08:42:00.000,425.897,425.998,425.897,425.897,0.0092
23.04.2019 08:43:00.000,425.897,425.898,425.897,425.897,0.009
23.04.2019 08:44:00.000,425.897,425.897,425.397,425.398,0.0262
23.04.2019 08:45:00.000,425.398,425.398,425.197,425.397,0.0666
23.04.2019 08:46:00.000,425.398,425.498,425.297,425.498,0.0242
23.04.2019 08:47:00.000,425.497,425.598,425.497,425.498,0.0129
23.04.2019 08:48:00.000,425.497,425.497,425.397,425.398,0.0072
23.04.2019 08:49:00.000,425.398,425.398,425.097,425.298,0.0547
23.04.2019 08:50:00.000,425.397,425.598,425.397,425.598,0.0217
23.04.2019 08:51:00.000,425.775,425.798,425.775,425.798,0.0179
23.04.2019 08:52:00.000,425.797,425.998,425.797,425.898,0.0214
23.04.2019 08:53:00.000,425.898,426.298,425.898,426.197,0.0558
23.04.2019 08:54:00.000,426.198,426.298,425.797,425.998,0.0322
23.04.2019 08:55:00.000,425.997,425.998,425.698,425.798,0.02
23.04.2019 08:56:00.000,425.897,425.898,425.697,425.798,0.0241
23.04.2019 08:57:00.000,425.797,425.798,425.697,425.798,0.033
23.04.2019 08:58:00.000,425.797,425.797,425.497,425.497,0.0375
23.04.2019 08:59:00.000,425.498,425.498,425.297,425.298,0.0155
23.04.2019 09:00:00.000,425.397,425.498,424.997,424.998,0.0118
23.04.2019 09:01:00.000,425.098,425.098,424.697,424.798,0.0632
23.04.2019 09:02:00.000,424.797,424.997,424.397,424.598,0.0358
23.04.2019 09:03:00.000,424.597,424.698,424.597,424.698,0.0327
