Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,479.197,479.198,479.197,479.198,0.0009
23.04.2019 07:01:00.000,479.198,479.398,479.198,479.397,0.0037
23.04.2019 07:02:00.000,483.998,483.998,483.998,483.998,0.0003
23.04.2019 07:04:00.000,484.298,484.298,484.298,484.298,0.0011
23.04.2019 07:06:00.000,478.998,479.698,478.998,479.698,0.0012
23.04.2019 07:07:00.000,480.097,480.098,479.998,480.098,0.0029
23.04.2019 07:08:00.000,479.097,479.098,479.097,479.098,0.001
23.04.2019 07:09:00.000,479.097,480.198,479.097,480.198,0.0059
23.04.2019 07:10:00.000,480.397,481.298,476.497,476.498,0.0103
23.04.2019 07:11:00.000,476.498,477.898,475.698,477.698,0.0091
23.04.2019 07:12:00.000,477.698,477.698,477.698,477.698,0.002
23.04.2019 07:13:00.000,477.798,477.898,477.798,477.898,0.001
23.04.2019 07:14:00.000,477.998,477.998,477.897,477.897,0.012
23.04.2019 07:15:00.000,477.998,478.098,477.897,478.098,0.0088
23.04.2019 07:16:00.000,478.197,478.497,478.097,478.497,0.0057
23.04.2019 07:17:00.000,478.498,478.698,478.498,478.697,0.0029
23.04.2019 07:18:00.000,478.797,480.998,478.797,479.498,0.0231
23.04.2019 07:19:00.000,479.498,480.098,479.498,480.097,0.0056
23.04.2019 07:20:00.000,480.297,481.498,480.297,481.397,0.0069
23.04.2019 07:21:00.000,481.198,482.498,481.198,482.497,0.0062
23.04.2019 07:22:00.000,482.498,482.498,481.397,481.397,0.0052
23.04.2019 07:23:00.000,481.398,481.398,481.398,481.398,0.0014
23.04.2019 07:24:00.000,481.398,481.498,481.398,481.498,0.0007
23.04.2019 07:25:00.000,481.597,481.598,481.597,481.597,0.0091
23.04.2019 07:26:00.000,481.697,481.698,481.697,481.698,0.0047
23.04.2019 07:27:00.000,481.697,481.697,481.697,481.697,0.0033
23.04.2019 07:28:00.000,481.798,481.798,481.797,481.797,0.0047
23.04.2019 07:29:00.000,481.797,481.797,478.898,479.998,0.0112
23.04.2019 07:30:00.000,479.997,480.098,479.997,480.097,0.0034
23.04.2019 07:31:00.000,480.597,481.198,480.298,481.198,0.0044
23.04.2019 07:32:00.000,481.198,481.198,481.197,481.198,0.0023
23.04.2019 07:33:00.000,481.197,481.198,481.197,481.198,0.003
23.04.2019 07:34:00.000,481.197,481.198,478.797,479.798,0.0061
23.04.2019 07:35:00.000,479.598,479.598,477.197,477.398,0.0035
23.04.2019 07:36:00.000,477.298,478.398,477.298,477.997,0.0021
23.04.2019 07:37:00.000,477.997,478.998,477.598,478.998,0.002
23.04.2019 07:38:00.000,478.397,478.397,476.798,477.498,0.0042
23.04.2019 07:39:00.000,477.697,478.598,477.697,478.598,0.0049
23.04.2019 07:41:00.000,478.597,478.597,478.597,478.597,0.0006
23.04.2019 07:42:00.000,478.598,478.698,478.598,478.698,0.0005
23.04.2019 07:43:00.000,478.697,478.698,477.998,477.998,0.0049
23.04.2019 07:44:00.000,477.997,477.997,477.997,477.997,0.0004
23.04.2019 07:45:00.000,477.998,478.198,477.998,478.097,0.0021
23.04.2019 07:46:00.000,478.098,478.197,478.098,478.197,0.0031
23.04.2019 07:47:00.000,478.198,478.198,478.197,478.198,0.0089
23.04.2019 07:48:00.000,478.197,478.197,478.197,478.197,0.0022
23.04.2019 07:50:00.000,478.298,478.998,478.298,478.998,0.0143
23.04.2019 07:51:00.000,479.098,479.198,479.097,479.198,0.0139
23.04.2019 07:55:00.000,479.197,479.197,479.197,479.197,0.0031
23.04.2019 07:56:00.000,479.298,479.298,479.298,479.298,0.0005
23.04.2019 07:58:00.000,479.298,479.298,478.498,478.998,0.0094
23.04.2019 07:59:00.000,478.998,480.097,478.998,479.998,0.0225
23.04.2019 08:00:00.000,480.097,480.098,479.698,479.797,0.0029
23.04.2019 08:01:00.000,479.798,479.798,479.698,479.698,0.0008
23.04.2019 08:02:00.000,479.898,479.898,479.898,479.898,0.0002
23.04.2019 08:03:00.000,479.498,479.597,479.497,479.597,0.0019
23.04.2019 08:04:00.000,479.598,479.598,478.997,479.597,0.0054
23.04.2019 08:05:00.000,479.598,480.198,479.198,479.198,0.0031
23.04.2019 08:06:00.000,479.098,479.098,478.997,478.998,0.0045
23.04.2019 08:07:00.000,477.798,478.798,477.798,478.498,0.0012
23.04.2019 08:08:00.000,478.598,479.198,478.598,478.897,0.0028
23.04.2019 08:09:00.000,478.898,479.098,478.898,479.098,0.0038
23.04.2019 08:10:00.000,479.098,479.798,478.697,479.597,0.0041
23.04.2019 08:11:00.000,479.598,479.998,479.598,479.998,0.0025
23.04.2019 08:12:00.000,480.298,480.898,480.298,480.898,0.0021
23.04.2019 08:13:00.000,480.898,481.198,480.897,481.197,0.0111
23.04.2019 08:15:00.000,481.198,482.898,481.198,482.898,0.0204
23.04.2019 08:16:00.000,482.998,482.998,482.398,482.398,0.0025
23.04.2019 08:17:00.000,482.397,482.397,482.397,482.397,0.0003
23.04.2019 08:18:00.000,482.498,482.598,482.497,482.497,0.0019
23.04.2019 08:19:00.000,482.598,483.498,482.498,482.498,0.0046
23.04.2019 08:21:00.000,482.497,482.998,482.497,482.998,0.01
23.04.2019 08:22:00.000,483.198,483.498,483.198,483.498,0.0045
23.04.2019 08:23:00.000,483.597,483.598,483.597,483.598,0.0228
23.04.2019 08:24:00.000,483.598,483.598,483.597,483.598,0.0077
23.04.2019 08:25:00.000,483.597,483.597,483.597,483.597,0.0017
23.04.2019 08:26:00.000,483.598,483.598,483.597,483.597,0.0057
23.04.2019 08:27:00.000,483.598,483.598,483.598,483.598,0.0006
23.04.2019 08:28:00.000,483.598,483.598,483.598,483.598,0.0006
23.04.2019 08:29:00.000,483.597,483.597,481.797,482.598,0.0042
23.04.2019 08:31:00.000,482.598,482.598,482.597,482.597,0.0033
