Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:01:00.000,1789.998,1810.997,1789.998,1810.997,0.0022
23.04.2019 07:02:00.000,1806.998,1806.998,1806.998,1806.998,0.0003
23.04.2019 07:06:00.000,1790.498,1790.498,1790.497,1790.497,0
23.04.2019 07:07:00.000,1780.997,1781.998,1780.997,1781.997,0.0005
23.04.2019 07:10:00.000,1789.875,1789.997,1786.998,1787.498,0.0002
23.04.2019 07:11:00.000,1785.998,1785.998,1780.998,1781.497,0.0003
23.04.2019 07:12:00.000,1781.498,1781.498,1776.997,1776.998,0.0013
23.04.2019 07:13:00.000,1773.498,1776.498,1772.998,1776.498,0.0016
23.04.2019 07:16:00.000,1774.497,1776.998,1773.998,1774.998,0.0061
23.04.2019 07:17:00.000,1774.997,1782.998,1774.997,1782.997,0.0019
23.04.2019 07:18:00.000,1780.997,1780.998,1780.997,1780.997,0.0011
23.04.2019 07:19:00.000,1777.498,1785.498,1777.497,1782.498,0.0031
23.04.2019 07:20:00.000,1782.498,1782.998,1778.998,1782.998,0.0007
23.04.2019 07:21:00.000,1783.998,1788.498,1783.497,1788.498,0.0021
23.04.2019 07:22:00.000,1788.997,1792.997,1788.997,1792.997,0.002
23.04.2019 07:23:00.000,1792.998,1793.498,1790.498,1792.998,0.0014
23.04.2019 07:24:00.000,1792.998,1797.498,1792.998,1797.498,0.0031
23.04.2019 07:25:00.000,1798.497,1798.497,1793.497,1794.498,0.0013
23.04.2019 07:26:00.000,1794.998,1795.498,1794.998,1795.498,0.0005
23.04.2019 07:27:00.000,1785.497,1785.498,1785.497,1785.498,0.0013
23.04.2019 07:28:00.000,1785.998,1785.998,1785.998,1785.998,0.0002
23.04.2019 07:29:00.000,1788.498,1789.498,1788.498,1789.498,0.0003
23.04.2019 07:30:00.000,1795.998,1796.998,1794.498,1794.498,0.0016
23.04.2019 07:31:00.000,1795.497,1795.498,1795.497,1795.498,0.0001
23.04.2019 07:32:00.000,1794.498,1794.498,1793.998,1793.998,0.0003
23.04.2019 07:33:00.000,1793.998,1794.998,1793.497,1794.997,0.0015
23.04.2019 07:34:00.000,1794.998,1794.998,1794.997,1794.997,0.0004
23.04.2019 07:35:00.000,1794.998,1794.998,1793.497,1793.497,0.0007
23.04.2019 07:36:00.000,1786.998,1786.998,1786.997,1786.998,0.0006
23.04.2019 07:38:00.000,1788.998,1795.498,1788.998,1795.498,0.0009
23.04.2019 07:39:00.000,1795.498,1795.498,1795.497,1795.498,0.0002
23.04.2019 07:41:00.000,1795.998,1796.498,1795.497,1795.497,0.0004
23.04.2019 07:42:00.000,1795.498,1795.498,1795.497,1795.497,0.0002
23.04.2019 07:43:00.000,1795.498,1795.498,1795.498,1795.498,0.0001
23.04.2019 07:44:00.000,1795.498,1795.498,1795.498,1795.498,0.0001
23.04.2019 07:45:00.000,1795.497,1795.497,1792.497,1792.497,0.0005
23.04.2019 07:47:00.000,1793.497,1793.498,1791.998,1791.998,0.0006
23.04.2019 07:48:00.000,1791.997,1791.997,1786.998,1787.998,0.0008
23.04.2019 07:49:00.000,1789.497,1789.498,1784.497,1787.998,0.0045
23.04.2019 07:50:00.000,1788.498,1794.497,1788.498,1793.998,0.0022
23.04.2019 07:51:00.000,1796.497,1796.998,1794.997,1794.997,0.0038
23.04.2019 07:52:00.000,1794.998,1794.998,1788.997,1788.998,0.0007
23.04.2019 07:53:00.000,1791.750,1791.998,1789.998,1790.497,0.0009
23.04.2019 07:54:00.000,1790.498,1790.498,1789.998,1790.498,0.0004
23.04.2019 07:56:00.000,1790.498,1790.498,1790.498,1790.498,0.0015
23.04.2019 07:57:00.000,1790.998,1792.998,1790.998,1791.998,0.0018
23.04.2019 07:58:00.000,1791.998,1791.998,1787.997,1788.498,0.0018
23.04.2019 07:59:00.000,1788.497,1791.498,1788.497,1790.997,0.001
23.04.2019 08:00:00.000,1790.998,1790.998,1790.998,1790.998,0.0001
23.04.2019 08:01:00.000,1791.997,1791.998,1791.498,1791.998,0.0003
23.04.2019 08:02:00.000,1791.997,1792.497,1791.997,1792.497,0.0005
23.04.2019 08:03:00.000,1792.498,1792.998,1792.498,1792.998,0.0008
23.04.2019 08:04:00.000,1792.997,1792.998,1791.498,1791.498,0.0005
23.04.2019 08:06:00.000,1791.497,1792.997,1790.498,1791.998,0.0011
23.04.2019 08:07:00.000,1791.998,1792.498,1791.997,1792.498,0.0005
23.04.2019 08:08:00.000,1793.997,1794.498,1793.997,1794.498,0.0011
23.04.2019 08:09:00.000,1794.498,1794.498,1794.497,1794.497,0.0005
23.04.2019 08:10:00.000,1794.497,1794.498,1794.497,1794.498,0.0003
