Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,836.398,837.398,836.397,837.398,0.0009
23.04.2019 07:01:00.000,837.397,837.398,837.397,837.398,0.0002
23.04.2019 07:02:00.000,837.997,837.997,837.997,837.997,0.0004
23.04.2019 07:04:00.000,837.998,839.198,837.997,839.198,0.0019
23.04.2019 07:05:00.000,839.397,839.398,830.997,833.398,0.0111
23.04.2019 07:06:00.000,833.397,833.398,833.397,833.398,0.0009
23.04.2019 07:08:00.000,834.197,834.197,833.597,833.598,0.0019
23.04.2019 07:09:00.000,835.798,836.198,835.797,836.197,0.0018
23.04.2019 07:10:00.000,836.397,837.597,832.198,832.398,0.0106
23.04.2019 07:11:00.000,832.997,835.198,832.198,832.398,0.0069
23.04.2019 07:12:00.000,832.397,832.397,832.397,832.397,0.0003
23.04.2019 07:13:00.000,832.597,833.598,832.597,833.598,0.0038
23.04.2019 07:15:00.000,835.198,835.198,835.198,835.198,0.0003
23.04.2019 07:16:00.000,835.197,835.197,835.197,835.197,0.0006
23.04.2019 07:17:00.000,835.397,837.398,834.197,835.798,0.0039
23.04.2019 07:19:00.000,834.397,834.397,834.397,834.397,0.0007
23.04.2019 07:21:00.000,834.398,834.398,834.398,834.398,0.0007
23.04.2019 07:22:00.000,834.198,835.198,834.198,835.198,0.0012
23.04.2019 07:25:00.000,835.397,835.397,835.397,835.397,0.0002
23.04.2019 07:26:00.000,835.397,835.398,835.397,835.397,0.0004
23.04.2019 07:27:00.000,835.397,835.397,835.397,835.397,0.0003
23.04.2019 07:28:00.000,834.997,835.397,834.997,835.397,0.0003
23.04.2019 07:29:00.000,835.598,835.797,834.397,834.398,0.0021
23.04.2019 07:30:00.000,834.397,834.598,833.198,833.198,0.0014
23.04.2019 07:31:00.000,833.198,833.198,833.198,833.198,0.0003
23.04.2019 07:32:00.000,834.197,834.198,833.198,833.198,0.0011
23.04.2019 07:34:00.000,832.997,832.997,832.197,832.198,0.0012
23.04.2019 07:35:00.000,832.197,832.197,832.197,832.197,0.0003
23.04.2019 07:36:00.000,831.998,833.198,831.197,833.197,0.0041
23.04.2019 07:37:00.000,833.198,835.598,833.198,835.598,0.0057
23.04.2019 07:38:00.000,835.797,835.797,835.797,835.797,0.0003
23.04.2019 07:39:00.000,835.997,836.998,835.198,835.198,0.0036
23.04.2019 07:41:00.000,835.397,835.398,835.397,835.397,0.0029
23.04.2019 07:42:00.000,835.397,837.798,835.397,836.598,0.0023
23.04.2019 07:43:00.000,836.597,838.398,836.597,838.398,0.0038
23.04.2019 07:44:00.000,838.398,838.797,838.398,838.797,0.0009
23.04.2019 07:45:00.000,837.997,839.398,837.997,839.398,0.003
23.04.2019 07:46:00.000,839.598,840.797,839.598,840.797,0.0011
23.04.2019 07:47:00.000,840.798,840.798,839.797,839.798,0.0028
23.04.2019 07:48:00.000,839.398,839.398,839.397,839.397,0.001
23.04.2019 07:49:00.000,839.397,840.797,839.397,840.397,0.0044
23.04.2019 07:50:00.000,840.597,840.597,838.998,838.998,0.0009
23.04.2019 07:51:00.000,838.997,840.397,838.997,840.397,0.0019
23.04.2019 07:52:00.000,840.397,840.397,839.398,839.398,0.0005
23.04.2019 07:53:00.000,839.398,839.398,839.398,839.398,0.0004
23.04.2019 07:54:00.000,839.397,839.397,839.397,839.397,0.0004
23.04.2019 07:55:00.000,839.597,840.398,839.597,840.197,0.0021
23.04.2019 07:56:00.000,839.798,839.798,839.797,839.798,0.0006
23.04.2019 07:59:00.000,839.998,839.998,838.197,838.197,0.002
23.04.2019 08:01:00.000,838.598,838.598,838.598,838.598,0.0004
23.04.2019 08:03:00.000,839.398,839.398,839.398,839.398,0.0001
23.04.2019 08:04:00.000,839.398,839.998,839.197,839.997,0.0039
23.04.2019 08:05:00.000,840.398,840.398,840.398,840.398,0.0004
23.04.2019 08:06:00.000,840.397,840.398,840.397,840.398,0.0011
23.04.2019 08:07:00.000,840.597,841.598,840.597,841.598,0.0018
23.04.2019 08:08:00.000,841.597,841.598,840.997,840.997,0.0017
23.04.2019 08:09:00.000,840.998,840.998,839.997,840.398,0.0008
23.04.2019 08:10:00.000,840.598,840.598,840.598,840.598,0.0002
23.04.2019 08:11:00.000,840.597,840.597,840.597,840.597,0.0002
23.04.2019 08:12:00.000,839.997,840.598,839.997,839.998,0.0019
23.04.2019 08:13:00.000,839.797,839.797,839.197,839.197,0.0009
23.04.2019 08:14:00.000,839.797,840.398,839.797,840.397,0.002
23.04.2019 08:15:00.000,840.397,840.598,839.997,840.198,0.003
23.04.2019 08:16:00.000,839.998,839.998,839.998,839.998,0.0003
23.04.2019 08:17:00.000,840.398,840.798,840.398,840.798,0.0009
23.04.2019 08:18:00.000,840.797,840.798,838.598,839.797,0.0029
23.04.2019 08:19:00.000,838.598,838.798,838.597,838.798,0.002
23.04.2019 08:20:00.000,838.797,838.798,838.797,838.797,0.0003
23.04.2019 08:21:00.000,838.798,838.798,838.798,838.798,0.0001
23.04.2019 08:23:00.000,838.797,838.797,838.797,838.797,0.0001
23.04.2019 08:24:00.000,838.797,838.997,838.797,838.997,0.0007
23.04.2019 08:25:00.000,838.997,838.997,838.997,838.997,0.0009
23.04.2019 08:26:00.000,838.797,838.998,838.797,838.997,0.0008
23.04.2019 08:27:00.000,838.598,838.998,838.598,838.998,0.0009
23.04.2019 08:28:00.000,838.598,838.798,837.997,837.997,0.0017
23.04.2019 08:30:00.000,837.997,837.998,837.198,837.597,0.0026
23.04.2019 08:31:00.000,837.998,837.998,837.998,837.998,0.0005
23.04.2019 08:32:00.000,838.397,838.398,838.397,838.398,0.0009
23.04.2019 08:33:00.000,838.797,839.398,838.797,839.197,0.0024
23.04.2019 08:34:00.000,839.198,839.397,839.198,839.397,0.0007
23.04.2019 08:35:00.000,839.398,839.398,838.397,838.398,0.0023
23.04.2019 08:36:00.000,838.397,838.998,838.397,838.797,0.002
23.04.2019 08:37:00.000,838.797,838.798,838.797,838.798,0.0005
23.04.2019 08:38:00.000,838.797,838.798,838.397,838.397,0.0019
23.04.2019 08:39:00.000,838.397,838.998,838.397,838.998,0.0015
23.04.2019 08:40:00.000,839.597,839.597,838.797,838.797,0.0011
23.04.2019 08:41:00.000,838.798,838.997,838.797,838.997,0.0005
23.04.2019 08:42:00.000,838.997,838.997,838.997,838.997,0.0003
23.04.2019 08:43:00.000,839.597,839.597,839.597,839.597,0.0001
23.04.2019 08:44:00.000,839.598,839.798,839.597,839.798,0.0007
23.04.2019 08:45:00.000,839.597,839.598,838.997,839.597,0.0016
23.04.2019 08:47:00.000,839.798,839.798,838.997,838.997,0.0009
23.04.2019 08:48:00.000,839.397,839.398,839.397,839.398,0.0004
