Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,221.798,221.898,221.798,221.798,0.0036
23.04.2019 07:02:00.000,221.898,221.898,221.897,221.897,0.0008
23.04.2019 07:03:00.000,221.898,221.898,221.197,221.398,0.0145
23.04.2019 07:04:00.000,221.398,221.598,221.398,221.598,0.0044
23.04.2019 07:05:00.000,221.398,221.598,221.297,221.598,0.0075
23.04.2019 07:06:00.000,221.598,221.698,221.398,221.498,0.0178
23.04.2019 07:07:00.000,221.497,221.497,220.798,220.798,0.0068
23.04.2019 07:08:00.000,220.797,220.798,220.297,220.297,0.0217
23.04.2019 07:09:00.000,220.898,220.898,220.898,220.898,0.0003
23.04.2019 07:10:00.000,220.897,220.898,220.297,220.297,0.0086
23.04.2019 07:11:00.000,220.298,220.698,220.297,220.298,0.0173
23.04.2019 07:12:00.000,220.298,220.598,220.297,220.297,0.008
23.04.2019 07:13:00.000,220.598,220.798,220.598,220.798,0.0047
23.04.2019 07:14:00.000,220.798,220.798,220.798,220.798,0.0015
23.04.2019 07:15:00.000,220.897,220.898,220.797,220.898,0.0101
23.04.2019 07:16:00.000,220.798,220.997,220.697,220.697,0.0206
23.04.2019 07:17:00.000,220.698,220.798,220.697,220.798,0.0224
23.04.2019 07:18:00.000,220.898,220.898,220.897,220.898,0.0168
23.04.2019 07:19:00.000,220.898,220.898,220.898,220.898,0.0055
23.04.2019 07:20:00.000,220.998,220.998,220.897,220.898,0.0224
23.04.2019 07:21:00.000,220.997,220.998,220.997,220.998,0.0076
23.04.2019 07:23:00.000,220.998,220.998,220.898,220.898,0.0027
23.04.2019 07:24:00.000,220.897,220.897,220.598,220.697,0.0196
23.04.2019 07:25:00.000,220.698,220.998,220.698,220.698,0.0169
23.04.2019 07:26:00.000,220.698,220.698,220.698,220.698,0.0025
23.04.2019 07:27:00.000,220.697,220.698,220.697,220.697,0.0101
23.04.2019 07:28:00.000,220.698,220.898,220.697,220.697,0.0132
23.04.2019 07:29:00.000,220.697,220.697,220.598,220.598,0.0028
23.04.2019 07:30:00.000,220.550,220.598,220.297,220.497,0.0258
23.04.2019 07:31:00.000,220.498,220.498,220.297,220.398,0.0102
23.04.2019 07:32:00.000,220.298,220.298,220.298,220.298,0.0009
23.04.2019 07:34:00.000,220.398,220.697,220.398,220.398,0.0402
23.04.2019 07:35:00.000,220.397,220.598,220.198,220.498,0.0271
23.04.2019 07:37:00.000,220.498,220.598,220.498,220.498,0.0349
23.04.2019 07:38:00.000,220.598,220.698,220.597,220.598,0.0975
23.04.2019 07:39:00.000,220.597,220.597,220.597,220.597,0.0172
23.04.2019 07:40:00.000,220.697,220.798,220.597,220.597,0.0751
23.04.2019 07:41:00.000,220.697,220.698,220.697,220.697,0.0355
23.04.2019 07:42:00.000,220.698,220.898,220.698,220.897,0.0396
23.04.2019 07:43:00.000,220.898,221.098,220.898,221.098,0.0666
23.04.2019 07:45:00.000,221.098,221.098,221.097,221.098,0.0567
23.04.2019 07:46:00.000,221.097,221.198,220.998,221.098,0.1028
23.04.2019 07:47:00.000,221.097,221.198,221.097,221.198,0.039
23.04.2019 07:48:00.000,221.198,221.198,221.198,221.198,0.0118
23.04.2019 07:49:00.000,221.197,221.197,221.197,221.197,0.0092
23.04.2019 07:50:00.000,221.198,221.298,221.198,221.298,0.0176
23.04.2019 07:51:00.000,221.298,221.298,221.297,221.298,0.0408
23.04.2019 07:52:00.000,221.398,221.498,221.398,221.497,0.0419
23.04.2019 07:53:00.000,221.498,221.498,221.497,221.498,0.0452
23.04.2019 07:54:00.000,221.497,221.798,221.497,221.797,0.1467
23.04.2019 07:55:00.000,221.798,221.898,221.698,221.698,0.03
23.04.2019 07:56:00.000,221.697,221.698,221.697,221.698,0.0072
23.04.2019 07:57:00.000,221.797,221.898,221.797,221.898,0.006
23.04.2019 07:59:00.000,221.997,222.098,221.997,221.998,0.0319
23.04.2019 08:00:00.000,221.997,221.998,221.997,221.998,0.0266
23.04.2019 08:01:00.000,222.098,222.098,221.897,221.898,0.0654
23.04.2019 08:02:00.000,221.897,221.998,221.897,221.998,0.0331
23.04.2019 08:03:00.000,221.897,221.998,221.897,221.897,0.068
23.04.2019 08:04:00.000,221.898,221.898,221.897,221.897,0.0229
23.04.2019 08:05:00.000,221.898,221.998,221.898,221.998,0.0174
23.04.2019 08:07:00.000,221.998,222.098,221.997,222.098,0.0861
23.04.2019 08:08:00.000,222.097,222.098,222.097,222.098,0.0313
23.04.2019 08:10:00.000,222.097,222.098,222.097,222.098,0.0558
23.04.2019 08:11:00.000,222.097,222.098,221.997,222.098,0.0294
23.04.2019 08:13:00.000,222.198,222.198,222.197,222.198,0.0154
23.04.2019 08:14:00.000,222.197,222.298,222.197,222.298,0.04
23.04.2019 08:15:00.000,222.198,222.198,222.197,222.197,0.0261
23.04.2019 08:17:00.000,222.297,222.398,222.297,222.398,0.0904
23.04.2019 08:18:00.000,222.397,222.498,222.397,222.498,0.0556
23.04.2019 08:19:00.000,222.498,222.498,222.498,222.498,0.0163
23.04.2019 08:20:00.000,222.497,222.497,222.297,222.398,0.0704
23.04.2019 08:21:00.000,222.397,222.397,222.297,222.298,0.0364
23.04.2019 08:22:00.000,222.297,222.398,222.297,222.397,0.0254
23.04.2019 08:23:00.000,222.298,222.298,222.297,222.298,0.0133
23.04.2019 08:24:00.000,222.198,222.198,222.097,222.198,0.0276
23.04.2019 08:25:00.000,222.197,222.198,222.197,222.197,0.0189
23.04.2019 08:26:00.000,222.198,222.298,222.197,222.297,0.0507
23.04.2019 08:27:00.000,222.298,222.398,222.298,222.398,0.0074
23.04.2019 08:28:00.000,222.397,222.397,222.297,222.298,0.0243
23.04.2019 08:29:00.000,222.198,222.198,222.197,222.197,0.0348
23.04.2019 08:30:00.000,222.198,222.298,222.197,222.197,0.0158
23.04.2019 08:31:00.000,222.297,222.298,222.197,222.297,0.0307
23.04.2019 08:32:00.000,222.298,222.298,222.297,222.298,0.0162
23.04.2019 08:33:00.000,222.298,222.398,222.298,222.398,0.0227
23.04.2019 08:34:00.000,222.397,222.498,222.397,222.498,0.0632
23.04.2019 08:35:00.000,222.497,222.497,222.297,222.397,0.0423
23.04.2019 08:36:00.000,222.398,222.398,222.298,222.398,0.0175
23.04.2019 08:37:00.000,222.397,222.397,222.298,222.298,0.006
23.04.2019 08:38:00.000,222.297,222.298,222.297,222.298,0.0084
23.04.2019 08:39:00.000,222.297,222.297,222.097,222.197,0.0826
23.04.2019 08:40:00.000,222.197,222.198,222.097,222.098,0.0167
23.04.2019 08:41:00.000,222.198,222.198,222.097,222.197,0.03
23.04.2019 08:42:00.000,222.198,222.198,222.197,222.197,0.0191
23.04.2019 08:43:00.000,222.198,222.198,222.198,222.198,0.0028
23.04.2019 08:44:00.000,222.197,222.198,222.197,222.198,0.0136
23.04.2019 08:45:00.000,222.197,222.197,222.197,222.197,0.0099
23.04.2019 08:46:00.000,222.198,222.198,222.198,222.198,0.0028
23.04.2019 08:48:00.000,222.197,222.197,222.197,222.197,0.0112
23.04.2019 08:49:00.000,222.198,222.198,222.198,222.198,0.0052
