Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,327.397,327.497,326.698,327.497,0.0019
23.04.2019 07:01:00.000,327.497,327.998,327.497,327.998,0.0065
23.04.2019 07:02:00.000,327.975,327.975,326.898,327.698,0.0032
23.04.2019 07:03:00.000,327.698,328.197,327.698,327.798,0.0095
23.04.2019 07:04:00.000,327.897,327.898,326.897,327.298,0.0043
23.04.2019 07:05:00.000,327.298,327.697,327.297,327.598,0.0168
23.04.2019 07:06:00.000,327.598,327.598,325.197,325.998,0.0585
23.04.2019 07:07:00.000,325.997,326.698,325.798,325.998,0.0114
23.04.2019 07:08:00.000,326.098,327.097,326.098,327.097,0.0036
23.04.2019 07:09:00.000,327.098,327.098,325.497,326.697,0.0281
23.04.2019 07:10:00.000,326.697,326.698,325.498,326.698,0.0468
23.04.2019 07:11:00.000,326.498,326.798,326.397,326.397,0.0059
23.04.2019 07:12:00.000,326.398,326.398,325.398,325.598,0.0212
23.04.2019 07:13:00.000,325.898,326.198,325.898,326.198,0.0023
23.04.2019 07:14:00.000,326.198,326.598,325.397,325.397,0.0128
23.04.2019 07:15:00.000,325.897,326.198,324.898,325.997,0.0174
23.04.2019 07:16:00.000,325.998,325.998,325.598,325.698,0.0039
23.04.2019 07:17:00.000,325.698,326.098,325.098,325.397,0.0255
23.04.2019 07:18:00.000,325.997,326.298,325.997,326.298,0.0116
23.04.2019 07:19:00.000,326.297,326.498,326.297,326.497,0.0274
23.04.2019 07:20:00.000,326.698,326.698,326.697,326.698,0.0017
23.04.2019 07:21:00.000,326.798,326.898,326.798,326.898,0.0026
23.04.2019 07:22:00.000,326.897,326.898,326.897,326.898,0.0013
23.04.2019 07:23:00.000,326.998,327.498,326.998,327.498,0.0071
23.04.2019 07:24:00.000,327.498,327.498,327.498,327.498,0.0007
23.04.2019 07:25:00.000,327.498,327.498,327.098,327.098,0.0025
23.04.2019 07:26:00.000,326.797,327.198,326.397,326.398,0.0067
23.04.2019 07:27:00.000,326.397,327.398,326.397,327.398,0.0146
23.04.2019 07:28:00.000,327.497,327.498,327.497,327.498,0.0017
23.04.2019 07:29:00.000,327.497,327.598,327.397,327.498,0.0086
23.04.2019 07:30:00.000,327.698,327.698,327.597,327.598,0.0046
23.04.2019 07:31:00.000,327.697,327.697,327.697,327.697,0.0013
23.04.2019 07:32:00.000,327.698,327.698,326.898,327.197,0.0106
23.04.2019 07:33:00.000,327.198,327.198,327.198,327.198,0.0004
23.04.2019 07:34:00.000,327.197,327.197,327.197,327.197,0.0011
23.04.2019 07:35:00.000,327.198,327.198,325.997,325.998,0.0203
23.04.2019 07:36:00.000,325.497,325.697,325.497,325.697,0.0174
23.04.2019 07:37:00.000,325.698,325.698,324.997,325.598,0.0106
23.04.2019 07:38:00.000,325.697,325.698,325.097,325.498,0.0106
23.04.2019 07:39:00.000,325.698,325.998,325.698,325.898,0.0056
23.04.2019 07:40:00.000,325.998,325.998,325.498,325.498,0.0025
23.04.2019 07:41:00.000,325.498,325.698,325.497,325.697,0.0038
23.04.2019 07:42:00.000,325.698,325.898,325.698,325.898,0.0027
23.04.2019 07:43:00.000,325.897,325.898,325.897,325.898,0.0023
23.04.2019 07:44:00.000,325.997,325.998,325.797,325.797,0.0088
23.04.2019 07:45:00.000,325.798,325.798,325.098,325.697,0.0158
23.04.2019 07:46:00.000,325.698,325.698,324.698,324.998,0.0074
23.04.2019 07:47:00.000,325.097,325.098,324.998,324.998,0.0021
23.04.2019 07:50:00.000,324.998,324.998,324.997,324.998,0.0156
