Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,1120.998,1123.498,1120.998,1123.498,0.0093
23.04.2019 07:01:00.000,1123.498,1123.998,1121.497,1121.497,0.0022
23.04.2019 07:02:00.000,1121.498,1121.498,1119.998,1121.498,0.0055
23.04.2019 07:03:00.000,1121.498,1122.498,1120.497,1121.998,0.0081
23.04.2019 07:04:00.000,1121.498,1121.498,1119.997,1120.997,0.0154
23.04.2019 07:05:00.000,1119.998,1122.498,1119.998,1121.998,0.0133
23.04.2019 07:06:00.000,1121.997,1122.498,1121.997,1122.498,0.0047
23.04.2019 07:07:00.000,1122.497,1122.497,1122.497,1122.497,0.0005
23.04.2019 07:08:00.000,1122.498,1122.498,1121.497,1121.498,0.01
23.04.2019 07:09:00.000,1121.497,1121.998,1119.997,1121.998,0.0066
23.04.2019 07:10:00.000,1122.498,1122.498,1121.498,1121.998,0.0132
23.04.2019 07:11:00.000,1121.997,1121.997,1120.998,1120.998,0.0014
23.04.2019 07:12:00.000,1120.998,1120.998,1120.497,1120.998,0.006
23.04.2019 07:13:00.000,1120.997,1120.998,1118.498,1118.997,0.0073
23.04.2019 07:14:00.000,1118.998,1120.498,1118.997,1120.498,0.0067
23.04.2019 07:16:00.000,1120.497,1120.497,1117.997,1117.997,0.0052
23.04.2019 07:17:00.000,1118.997,1119.498,1117.997,1117.998,0.0082
23.04.2019 07:18:00.000,1117.997,1117.998,1117.497,1117.998,0.0048
23.04.2019 07:19:00.000,1118.498,1118.498,1118.497,1118.498,0.0022
23.04.2019 07:20:00.000,1118.498,1119.998,1118.497,1119.997,0.0132
23.04.2019 07:21:00.000,1119.998,1119.998,1118.997,1118.998,0.0107
23.04.2019 07:22:00.000,1119.497,1119.998,1119.497,1119.498,0.0115
23.04.2019 07:23:00.000,1119.498,1119.498,1117.997,1117.998,0.0138
23.04.2019 07:24:00.000,1118.498,1119.498,1118.497,1119.498,0.0036
23.04.2019 07:25:00.000,1119.997,1119.998,1119.997,1119.998,0.0017
23.04.2019 07:27:00.000,1119.997,1119.998,1119.497,1119.998,0.0113
23.04.2019 07:28:00.000,1119.997,1119.998,1119.997,1119.997,0.0031
23.04.2019 07:29:00.000,1119.997,1119.998,1119.498,1119.498,0.0027
23.04.2019 07:30:00.000,1119.998,1119.998,1119.497,1119.497,0.0041
23.04.2019 07:32:00.000,1119.498,1119.998,1119.498,1119.997,0.0063
23.04.2019 07:33:00.000,1119.998,1119.998,1119.997,1119.998,0.0067
23.04.2019 07:34:00.000,1119.997,1119.998,1119.997,1119.998,0.0023
23.04.2019 07:35:00.000,1119.998,1120.997,1119.997,1120.498,0.0056
23.04.2019 07:36:00.000,1120.998,1121.498,1120.497,1121.497,0.012
23.04.2019 07:37:00.000,1121.498,1121.498,1119.497,1119.497,0.0071
23.04.2019 07:38:00.000,1119.498,1119.998,1119.497,1119.998,0.0046
23.04.2019 07:39:00.000,1119.997,1119.998,1119.497,1119.497,0.0141
23.04.2019 07:40:00.000,1119.498,1119.498,1119.497,1119.498,0.0043
23.04.2019 07:41:00.000,1119.497,1119.998,1119.497,1119.998,0.0061
23.04.2019 07:42:00.000,1119.998,1120.498,1119.998,1120.497,0.006
23.04.2019 07:43:00.000,1120.498,1120.498,1120.498,1120.498,0.0012
23.04.2019 07:44:00.000,1120.498,1120.998,1120.497,1120.998,0.0105
23.04.2019 07:45:00.000,1120.998,1120.998,1119.997,1119.997,0.0072
23.04.2019 07:46:00.000,1119.998,1120.498,1119.997,1120.497,0.0081
23.04.2019 07:47:00.000,1120.497,1120.498,1120.497,1120.498,0.0047
23.04.2019 07:48:00.000,1119.998,1119.998,1119.997,1119.998,0.0139
23.04.2019 07:49:00.000,1119.997,1119.998,1119.997,1119.998,0.0115
23.04.2019 07:50:00.000,1119.997,1119.998,1119.997,1119.998,0.0077
23.04.2019 07:51:00.000,1119.997,1119.998,1119.997,1119.998,0.017
23.04.2019 07:52:00.000,1119.997,1119.998,1119.497,1119.498,0.0084
23.04.2019 07:53:00.000,1119.497,1119.998,1119.497,1119.998,0.0018
23.04.2019 07:54:00.000,1119.997,1119.998,1119.997,1119.998,0.0036
23.04.2019 07:55:00.000,1120.497,1120.997,1120.497,1120.997,0.0034
23.04.2019 07:56:00.000,1120.998,1121.998,1120.997,1121.498,0.0049
23.04.2019 07:57:00.000,1121.497,1121.498,1120.997,1121.498,0.0094
23.04.2019 07:58:00.000,1121.497,1121.498,1121.497,1121.498,0.0024
23.04.2019 07:59:00.000,1121.497,1121.498,1120.997,1121.497,0.0066
23.04.2019 08:00:00.000,1121.498,1121.498,1121.498,1121.498,0.0006
23.04.2019 08:01:00.000,1120.998,1121.498,1120.997,1120.997,0.0044
23.04.2019 08:02:00.000,1120.997,1120.997,1120.498,1120.498,0.0038
23.04.2019 08:03:00.000,1120.497,1120.498,1120.497,1120.498,0.0024
23.04.2019 08:04:00.000,1120.997,1120.998,1120.997,1120.997,0.004
23.04.2019 08:05:00.000,1120.998,1120.998,1120.997,1120.998,0.0041
23.04.2019 08:06:00.000,1120.997,1120.998,1120.997,1120.997,0.0044
23.04.2019 08:07:00.000,1120.998,1120.998,1120.497,1120.497,0.0099
23.04.2019 08:08:00.000,1120.998,1120.998,1120.497,1120.498,0.0151
23.04.2019 08:09:00.000,1120.498,1121.497,1120.497,1121.497,0.0151
23.04.2019 08:10:00.000,1121.498,1121.498,1121.498,1121.498,0.0016
23.04.2019 08:11:00.000,1121.997,1121.997,1121.997,1121.997,0.0003
23.04.2019 08:12:00.000,1121.998,1122.498,1121.998,1122.497,0.0069
23.04.2019 08:13:00.000,1122.498,1123.498,1122.497,1123.498,0.0331
23.04.2019 08:14:00.000,1123.497,1123.998,1123.497,1123.998,0.0353
23.04.2019 08:15:00.000,1123.997,1124.498,1123.997,1123.997,0.0256
23.04.2019 08:16:00.000,1123.998,1124.498,1123.998,1124.498,0.0023
23.04.2019 08:17:00.000,1124.497,1125.498,1124.497,1124.998,0.021
23.04.2019 08:18:00.000,1125.497,1125.498,1125.497,1125.498,0.0587
23.04.2019 08:19:00.000,1125.498,1125.998,1125.497,1125.998,0.0333
23.04.2019 08:20:00.000,1125.998,1125.998,1124.998,1124.998,0.0173
23.04.2019 08:21:00.000,1125.498,1125.498,1124.998,1125.498,0.0155
23.04.2019 08:23:00.000,1125.498,1125.498,1123.998,1123.998,0.0373
23.04.2019 08:24:00.000,1123.997,1124.998,1123.997,1124.998,0.0189
23.04.2019 08:25:00.000,1124.997,1124.998,1124.997,1124.998,0.0329
23.04.2019 08:26:00.000,1124.997,1125.498,1124.997,1125.498,0.0201
23.04.2019 08:27:00.000,1125.498,1125.498,1125.497,1125.497,0.0056
23.04.2019 08:28:00.000,1125.498,1125.498,1125.498,1125.498,0.0045
23.04.2019 08:29:00.000,1125.498,1125.498,1124.997,1124.997,0.0379
23.04.2019 08:30:00.000,1124.998,1124.998,1124.997,1124.998,0.0153
23.04.2019 08:31:00.000,1124.997,1124.998,1124.997,1124.997,0.0266
23.04.2019 08:32:00.000,1124.998,1125.498,1124.997,1125.498,0.0068
23.04.2019 08:33:00.000,1125.498,1125.498,1125.497,1125.498,0.0121
23.04.2019 08:34:00.000,1125.498,1125.498,1125.497,1125.498,0.0117
23.04.2019 08:35:00.000,1125.497,1125.498,1124.997,1124.997,0.0175
23.04.2019 08:36:00.000,1124.998,1124.998,1124.998,1124.998,0.0004
