Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,5403.997,5403.998,5361.997,5383.997,0.0039
23.04.2019 07:01:00.000,5381.998,5381.998,5369.997,5373.997,0.001
23.04.2019 07:02:00.000,5367.998,5369.998,5361.997,5369.998,0.0001
23.04.2019 07:04:00.000,5363.997,5365.997,5363.997,5365.997,0.0001
23.04.2019 07:05:00.000,5363.998,5379.998,5363.998,5369.998,0.0007
23.04.2019 07:06:00.000,5367.997,5371.997,5367.997,5371.997,0.0001
23.04.2019 07:07:00.000,5371.997,5381.997,5371.997,5381.997,0.0006
23.04.2019 07:08:00.000,5379.998,5381.998,5379.997,5381.998,0.0004
23.04.2019 07:09:00.000,5383.997,5383.998,5381.997,5381.997,0.0003
23.04.2019 07:10:00.000,5381.998,5381.998,5373.997,5381.998,0.0025
23.04.2019 07:11:00.000,5381.998,5389.997,5381.997,5383.998,0.0047
23.04.2019 07:12:00.000,5383.998,5385.998,5383.997,5383.997,0.0008
23.04.2019 07:13:00.000,5385.998,5393.998,5385.997,5393.997,0.0024
23.04.2019 07:14:00.000,5391.998,5393.998,5391.998,5393.997,0.0004
23.04.2019 07:15:00.000,5391.997,5391.998,5391.997,5391.997,0.0011
23.04.2019 07:16:00.000,5391.998,5393.998,5391.998,5393.998,0.0007
23.04.2019 07:17:00.000,5393.997,5401.997,5393.997,5401.997,0.0011
23.04.2019 07:18:00.000,5401.998,5401.998,5397.997,5399.998,0.0012
23.04.2019 07:19:00.000,5397.997,5397.998,5395.997,5395.997,0.0013
23.04.2019 07:20:00.000,5393.997,5395.998,5389.997,5391.998,0.0011
23.04.2019 07:21:00.000,5385.997,5387.998,5381.997,5385.997,0.001
23.04.2019 07:22:00.000,5387.998,5389.998,5383.997,5385.998,0.0012
23.04.2019 07:23:00.000,5383.998,5383.998,5375.998,5377.998,0.0023
23.04.2019 07:24:00.000,5377.997,5385.998,5377.997,5385.998,0.002
23.04.2019 07:25:00.000,5385.997,5387.998,5381.997,5381.997,0.004
23.04.2019 07:26:00.000,5381.998,5381.998,5377.997,5377.998,0.002
23.04.2019 07:27:00.000,5377.997,5379.998,5377.997,5379.998,0.0003
23.04.2019 07:28:00.000,5377.997,5377.998,5373.998,5375.998,0.0008
23.04.2019 07:29:00.000,5373.997,5375.997,5369.998,5371.997,0.0015
23.04.2019 07:30:00.000,5371.998,5379.998,5371.998,5379.998,0.0027
23.04.2019 07:31:00.000,5379.997,5381.998,5379.997,5379.998,0.0021
23.04.2019 07:32:00.000,5377.998,5377.998,5375.997,5377.997,0.0016
23.04.2019 07:33:00.000,5377.998,5377.998,5375.997,5375.997,0.0006
23.04.2019 07:34:00.000,5375.998,5375.998,5371.997,5371.998,0.0012
23.04.2019 07:35:00.000,5371.997,5373.997,5369.997,5371.998,0.0047
23.04.2019 07:36:00.000,5373.997,5377.998,5373.997,5377.997,0.0034
23.04.2019 07:37:00.000,5379.998,5385.998,5377.997,5383.998,0.0071
23.04.2019 07:38:00.000,5385.997,5385.998,5383.997,5383.997,0.001
23.04.2019 07:39:00.000,5385.997,5385.998,5385.997,5385.997,0.0003
23.04.2019 07:41:00.000,5385.998,5387.998,5381.998,5387.998,0.0031
23.04.2019 07:42:00.000,5385.998,5387.997,5383.997,5385.997,0.0019
23.04.2019 07:43:00.000,5385.998,5385.998,5385.997,5385.997,0.0006
23.04.2019 07:44:00.000,5385.998,5385.998,5383.997,5383.998,0.0041
23.04.2019 07:45:00.000,5383.998,5385.998,5383.997,5385.998,0.0029
23.04.2019 07:46:00.000,5385.997,5387.998,5385.997,5387.997,0.0009
23.04.2019 07:47:00.000,5387.998,5387.998,5385.997,5385.998,0.0025
23.04.2019 07:48:00.000,5385.998,5385.998,5385.997,5385.997,0.0007
23.04.2019 07:49:00.000,5385.998,5387.998,5385.997,5385.998,0.0016
23.04.2019 07:51:00.000,5385.997,5385.997,5385.997,5385.997,0.0004
23.04.2019 07:52:00.000,5385.997,5387.998,5385.997,5385.998,0.0011
23.04.2019 07:53:00.000,5385.997,5387.997,5385.997,5387.997,0.0018
23.04.2019 07:54:00.000,5387.998,5391.998,5387.997,5391.998,0.0041
23.04.2019 07:55:00.000,5389.998,5391.997,5389.997,5389.997,0.0016
23.04.2019 07:56:00.000,5389.998,5389.998,5389.997,5389.997,0.0018
23.04.2019 07:57:00.000,5391.997,5391.998,5391.997,5391.997,0.0014
23.04.2019 07:58:00.000,5389.998,5393.998,5389.997,5393.998,0.0026
23.04.2019 07:59:00.000,5393.997,5393.998,5391.997,5393.997,0.0041
23.04.2019 08:00:00.000,5395.998,5395.998,5393.997,5393.998,0.0032
23.04.2019 08:01:00.000,5393.997,5393.998,5393.997,5393.998,0.002
23.04.2019 08:02:00.000,5393.997,5393.998,5391.997,5391.998,0.0022
23.04.2019 08:03:00.000,5393.997,5393.998,5391.997,5391.998,0.0004
23.04.2019 08:04:00.000,5391.997,5391.997,5391.997,5391.997,0.0002
23.04.2019 08:05:00.000,5391.998,5391.998,5391.997,5391.998,0.0005
23.04.2019 08:06:00.000,5391.997,5393.998,5391.997,5393.997,0.0031
23.04.2019 08:07:00.000,5395.998,5403.998,5395.998,5401.997,0.0041
23.04.2019 08:08:00.000,5401.998,5405.998,5401.998,5405.997,0.0028
23.04.2019 08:09:00.000,5405.998,5407.998,5405.997,5405.997,0.0025
23.04.2019 08:10:00.000,5403.997,5407.998,5403.997,5407.997,0.0007
23.04.2019 08:11:00.000,5405.998,5407.997,5405.997,5407.997,0.0004
23.04.2019 08:12:00.000,5405.997,5407.998,5405.997,5405.997,0.0033
23.04.2019 08:13:00.000,5405.998,5405.998,5405.997,5405.997,0.001
23.04.2019 08:14:00.000,5405.998,5405.998,5405.997,5405.997,0.001
23.04.2019 08:15:00.000,5403.998,5403.998,5399.998,5401.997,0.0025
23.04.2019 08:16:00.000,5401.997,5401.998,5397.997,5397.997,0.0008
23.04.2019 08:17:00.000,5401.997,5405.998,5401.997,5405.997,0.0017
