Gmt time,Open,High,Low,Close,Volume
23.04.2019 07:00:00.000,1446.250,1446.498,1440.998,1443.998,0.0079
23.04.2019 07:01:00.000,1443.998,1445.498,1443.997,1445.498,0.003
23.04.2019 07:02:00.000,1445.498,1445.498,1442.997,1443.497,0.0021
23.04.2019 07:03:00.000,1443.498,1446.497,1440.997,1446.497,0.0089
23.04.2019 07:04:00.000,1446.498,1447.498,1443.997,1444.498,0.0072
23.04.2019 07:05:00.000,1444.498,1445.997,1444.498,1445.997,0.0009
23.04.2019 07:06:00.000,1446.497,1447.998,1446.497,1447.998,0.0091
23.04.2019 07:07:00.000,1448.498,1448.997,1447.498,1447.998,0.0089
23.04.2019 07:08:00.000,1447.498,1447.998,1446.497,1446.497,0.0021
23.04.2019 07:09:00.000,1446.498,1446.997,1445.497,1446.997,0.0077
23.04.2019 07:10:00.000,1447.497,1450.498,1447.497,1449.997,0.016
23.04.2019 07:11:00.000,1450.497,1450.498,1448.997,1448.998,0.0113
23.04.2019 07:12:00.000,1448.997,1448.997,1447.998,1447.998,0.0006
23.04.2019 07:13:00.000,1447.498,1447.498,1446.498,1447.497,0.0007
23.04.2019 07:14:00.000,1447.998,1450.498,1447.997,1450.497,0.0037
23.04.2019 07:15:00.000,1450.998,1450.998,1448.997,1450.498,0.0082
23.04.2019 07:16:00.000,1450.497,1450.498,1448.497,1448.998,0.0026
23.04.2019 07:17:00.000,1449.498,1449.498,1447.498,1447.997,0.0032
23.04.2019 07:18:00.000,1448.497,1448.998,1446.997,1447.498,0.0056
23.04.2019 07:19:00.000,1448.498,1449.498,1447.498,1448.997,0.0036
23.04.2019 07:20:00.000,1448.498,1448.998,1448.498,1448.998,0.0009
23.04.2019 07:21:00.000,1448.998,1449.498,1448.497,1448.998,0.0036
23.04.2019 07:22:00.000,1448.998,1448.998,1446.497,1446.498,0.0014
23.04.2019 07:23:00.000,1446.498,1446.498,1443.998,1445.498,0.0068
23.04.2019 07:24:00.000,1445.497,1445.497,1443.497,1444.998,0.0062
